Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2005/252006      void std::_Destroy<ndn::Block*, ndn::Block>(ndn::Block*, ndn::Block*, std::allocator<ndn::Block>&) <cycle 1> [24]
                0.00    0.00    1999/1999        std::deque<ndn::Block, std::allocator<ndn::Block> >::_S_buffer_size() [281]
-----------------------------------------------
                0.00    0.00       5/5           std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::~queue() [416]
[415]    0.0    0.00    0.00       5         std::deque<ndn::Block, std::allocator<ndn::Block> >::~deque() [415]
                0.00    0.00       5/22012       std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_get_Tp_allocator() [98]
                0.00    0.00       5/20005       std::deque<ndn::Block, std::allocator<ndn::Block> >::end() [101]
                0.00    0.00       5/30005       std::deque<ndn::Block, std::allocator<ndn::Block> >::begin() [92]
                0.00    0.00       5/5           std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_destroy_data(std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>, std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*>, std::allocator<ndn::Block> const&) [413]
                0.00    0.00       5/5           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::~_Deque_base() [412]
-----------------------------------------------
                0.00    0.00       1/5           ndn::BlockEncoder::~BlockEncoder() [516]
                0.00    0.00       4/5           ndn::BlockParser::~BlockParser() [443]
[416]    0.0    0.00    0.00       5         std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::~queue() [416]
                0.00    0.00       5/5           std::deque<ndn::Block, std::allocator<ndn::Block> >::~deque() [415]
-----------------------------------------------
                0.00    0.00       2/4           boost::exception_ptr::exception_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [448]
                0.00    0.00       2/4           boost::exception_ptr::exception_ptr(boost::exception_ptr const&) [447]
[417]    0.0    0.00    0.00       4         boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [417]
                0.00    0.00       4/4           boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [421]
-----------------------------------------------
                0.00    0.00       1/4           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/4           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
                0.00    0.00       2/4           boost::exception_ptr::~exception_ptr() [633]
[418]    0.0    0.00    0.00       4         boost::shared_ptr<boost::exception_detail::clone_base const>::~shared_ptr() [418]
                0.00    0.00       4/6           boost::detail::shared_count::~shared_count() [405]
-----------------------------------------------
                0.00    0.00       4/4           boost::exception::exception(boost::exception const&) [422]
[419]    0.0    0.00    0.00       4         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::refcount_ptr(boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container> const&) [419]
                0.00    0.00       4/6           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::add_ref() [403]
-----------------------------------------------
                0.00    0.00       2/4           boost::exception::exception() [463]
                0.00    0.00       2/4           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [458]
[420]    0.0    0.00    0.00       4         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::refcount_ptr() [420]
-----------------------------------------------
                0.00    0.00       4/4           boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [417]
[421]    0.0    0.00    0.00       4         boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [421]
                0.00    0.00       8/8           boost::detail::sp_counted_base::add_ref_copy() [397]
-----------------------------------------------
                0.00    0.00       2/4           boost::exception_detail::bad_alloc_::bad_alloc_(boost::exception_detail::bad_alloc_ const&) [449]
                0.00    0.00       2/4           boost::exception_detail::bad_exception_::bad_exception_(boost::exception_detail::bad_exception_ const&) [456]
[422]    0.0    0.00    0.00       4         boost::exception::exception(boost::exception const&) [422]
                0.00    0.00       4/4           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::refcount_ptr(boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container> const&) [419]
-----------------------------------------------
                0.00    0.00       2/4           boost::exception_detail::bad_alloc_::~bad_alloc_() [450]
                0.00    0.00       2/4           boost::exception_detail::bad_exception_::~bad_exception_() [457]
[423]    0.0    0.00    0.00       4         boost::exception::~exception() [423]
                0.00    0.00       4/6           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::~refcount_ptr() [404]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::shared_ptr<ndn::Buffer const>*>::allocator<std::shared_ptr<ndn::Buffer const> >(std::allocator<std::shared_ptr<ndn::Buffer const> > const&) [427]
[424]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::new_allocator() [424]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::shared_ptr<ndn::Buffer const>*>::~allocator() [428]
[425]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::~new_allocator() [425]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_deallocate_map(std::shared_ptr<ndn::Buffer const>**, unsigned long) [489]
                0.00    0.00       2/4           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_allocate_map(unsigned long) [486]
[426]    0.0    0.00    0.00       4         std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_get_map_allocator() const [426]
                0.00    0.00       4/316         std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_get_Tp_allocator() const [316]
                0.00    0.00       4/4           std::allocator<std::shared_ptr<ndn::Buffer const>*>::allocator<std::shared_ptr<ndn::Buffer const> >(std::allocator<std::shared_ptr<ndn::Buffer const> > const&) [427]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_get_map_allocator() const [426]
[427]    0.0    0.00    0.00       4         std::allocator<std::shared_ptr<ndn::Buffer const>*>::allocator<std::shared_ptr<ndn::Buffer const> >(std::allocator<std::shared_ptr<ndn::Buffer const> > const&) [427]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::new_allocator() [424]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_deallocate_map(std::shared_ptr<ndn::Buffer const>**, unsigned long) [489]
                0.00    0.00       2/4           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_M_allocate_map(unsigned long) [486]
[428]    0.0    0.00    0.00       4         std::allocator<std::shared_ptr<ndn::Buffer const>*>::~allocator() [428]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::~new_allocator() [425]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_get_insert_unique_pos(char const&) [401]
[429]    0.0    0.00    0.00       4         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::begin() [429]
                0.00    0.00       4/873         std::_Rb_tree_iterator<std::pair<char const, char> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [297]
-----------------------------------------------
                0.00    0.00       2/4           std::bad_alloc::bad_alloc(std::bad_alloc const&) [503]
                0.00    0.00       2/4           std::bad_exception::bad_exception(std::bad_exception const&) [493]
[430]    0.0    0.00    0.00       4         std::exception::exception(std::exception const&) [430]
-----------------------------------------------
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_file_, char const*>&&) [545]
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_file_, char const*>&&) [548]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_file_, char const*>&&) [533]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_file_, char const*>&&) [536]
[431]    0.0    0.00    0.00       4         std::remove_reference<boost::error_info<boost::throw_file_, char const*>&>::type&& std::move<boost::error_info<boost::throw_file_, char const*>&>(boost::error_info<boost::throw_file_, char const*>&) [431]
-----------------------------------------------
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_line_, int>&&) [546]
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_line_, int>&&) [549]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_line_, int>&&) [534]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_line_, int>&&) [537]
[432]    0.0    0.00    0.00       4         std::remove_reference<boost::error_info<boost::throw_line_, int>&>::type&& std::move<boost::error_info<boost::throw_line_, int>&>(boost::error_info<boost::throw_line_, int>&) [432]
-----------------------------------------------
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_function_, char const*>&&) [547]
                0.00    0.00       1/4           boost::enable_if<boost::exception_detail::derives_boost_exception<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&>::type boost::operator<< <boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_function_, char const*>&&) [550]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_function_, char const*>&&) [535]
                0.00    0.00       1/4           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_function_, char const*>&&) [538]
[433]    0.0    0.00    0.00       4         std::remove_reference<boost::error_info<boost::throw_function_, char const*>&>::type&& std::move<boost::error_info<boost::throw_function_, char const*>&>(boost::error_info<boost::throw_function_, char const*>&) [433]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_base(std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >&&) [484]
                0.00    0.00       2/4           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl::_Deque_impl(std::allocator<ndn::Block>&&) [480]
[434]    0.0    0.00    0.00       4         std::remove_reference<std::allocator<ndn::Block>&>::type&& std::move<std::allocator<ndn::Block>&>(std::allocator<ndn::Block>&) [434]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl::_Deque_impl() [436]
[435]    0.0    0.00    0.00       3         std::allocator<ndn::Block>::allocator() [435]
                0.00    0.00  260009/260009      __gnu_cxx::new_allocator<ndn::Block>::new_allocator() [47]
-----------------------------------------------
                0.00    0.00       3/3           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_base() [437]
[436]    0.0    0.00    0.00       3         std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl::_Deque_impl() [436]
                0.00    0.00       3/3           std::allocator<ndn::Block>::allocator() [435]
                0.00    0.00       3/7           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl_data::_Deque_impl_data() [399]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<ndn::Block, std::allocator<ndn::Block> >::deque() [440]
[437]    0.0    0.00    0.00       3         std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_base() [437]
                0.00    0.00       3/3           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_impl::_Deque_impl() [436]
                0.00    0.00       3/5           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_initialize_map(unsigned long) [411]
-----------------------------------------------
                0.00    0.00       1/3           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl::_Deque_impl(std::allocator<std::shared_ptr<ndn::Buffer const> >&&) [583]
                0.00    0.00       1/3           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl::_Deque_impl() [584]
                0.00    0.00       1/3           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&&) [586]
[438]    0.0    0.00    0.00       3         std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data::_Deque_impl_data() [438]
                0.00    0.00       6/6           std::_Deque_iterator<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const>&, std::shared_ptr<ndn::Buffer const>*>::_Deque_iterator() [406]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_get_insert_unique_pos(char const&) [401]
[439]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<char const, char> >::operator--() [439]
-----------------------------------------------
                0.00    0.00       3/3           std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::queue<std::deque<ndn::Block, std::allocator<ndn::Block> >, void>() [441]
[440]    0.0    0.00    0.00       3         std::deque<ndn::Block, std::allocator<ndn::Block> >::deque() [440]
                0.00    0.00       3/3           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_base() [437]
-----------------------------------------------
                0.00    0.00       1/3           ndn::BlockEncoder::BlockEncoder() [515]
                0.00    0.00       2/3           ndn::BlockParser::BlockParser() [514]
[441]    0.0    0.00    0.00       3         std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::queue<std::deque<ndn::Block, std::allocator<ndn::Block> >, void>() [441]
                0.00    0.00       3/3           std::deque<ndn::Block, std::allocator<ndn::Block> >::deque() [440]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data>(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&, std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&) [628]
[442]    0.0    0.00    0.00       3         std::remove_reference<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&>(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&) [442]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[443]    0.0    0.00    0.00       2         ndn::BlockParser::~BlockParser() [443]
                0.00    0.00       4/5           std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::~queue() [416]
                0.00    0.00       2/2           std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::~queue() [502]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
[444]    0.0    0.00    0.00       2         boost::error_info<boost::throw_file_, char const*>::error_info(char const*) [444]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
[445]    0.0    0.00    0.00       2         boost::error_info<boost::throw_line_, int>::error_info(int) [445]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
[446]    0.0    0.00    0.00       2         boost::error_info<boost::throw_function_, char const*>::error_info(char const*) [446]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
[447]    0.0    0.00    0.00       2         boost::exception_ptr::exception_ptr(boost::exception_ptr const&) [447]
                0.00    0.00       2/4           boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [417]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
[448]    0.0    0.00    0.00       2         boost::exception_ptr::exception_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [448]
                0.00    0.00       2/4           boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr(boost::shared_ptr<boost::exception_detail::clone_base const> const&) [417]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&) [521]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::bad_alloc_ const&) [520]
[449]    0.0    0.00    0.00       2         boost::exception_detail::bad_alloc_::bad_alloc_(boost::exception_detail::bad_alloc_ const&) [449]
                0.00    0.00       2/4           boost::exception::exception(boost::exception const&) [422]
                0.00    0.00       2/2           std::bad_alloc::bad_alloc(std::bad_alloc const&) [503]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [643]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::~clone_impl() [522]
[450]    0.0    0.00    0.00       2         boost::exception_detail::bad_alloc_::~bad_alloc_() [450]
                0.00    0.00       2/4           boost::exception::~exception() [423]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&) [521]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&) [524]
[451]    0.0    0.00    0.00       2         boost::exception_detail::clone_base::clone_base(boost::exception_detail::clone_base const&) [451]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::bad_alloc_ const&) [520]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::bad_exception_ const&) [523]
[452]    0.0    0.00    0.00       2         boost::exception_detail::clone_base::clone_base() [452]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::~clone_impl() [522]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::~clone_impl() [525]
[453]    0.0    0.00    0.00       2         boost::exception_detail::clone_base::~clone_base() [453]
-----------------------------------------------
                0.00    0.00       2/2           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::operator=(boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container> const&) [455]
[454]    0.0    0.00    0.00       2         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::adopt(boost::exception_detail::error_info_container*) [454]
                0.00    0.00       2/8           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::release() [396]
                0.00    0.00       2/6           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::add_ref() [403]
-----------------------------------------------
                0.00    0.00       2/2           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [458]
[455]    0.0    0.00    0.00       2         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::operator=(boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container> const&) [455]
                0.00    0.00       2/2           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::adopt(boost::exception_detail::error_info_container*) [454]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&) [524]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::bad_exception_ const&) [523]
[456]    0.0    0.00    0.00       2         boost::exception_detail::bad_exception_::bad_exception_(boost::exception_detail::bad_exception_ const&) [456]
                0.00    0.00       2/4           boost::exception::exception(boost::exception const&) [422]
                0.00    0.00       2/2           std::bad_exception::bad_exception(std::bad_exception const&) [493]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [644]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::~clone_impl() [525]
[457]    0.0    0.00    0.00       2         boost::exception_detail::bad_exception_::~bad_exception_() [457]
                0.00    0.00       2/4           boost::exception::~exception() [423]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::bad_alloc_ const&) [520]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::bad_exception_ const&) [523]
[458]    0.0    0.00    0.00       2         boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [458]
                0.00    0.00       2/4           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::refcount_ptr() [420]
                0.00    0.00       2/2           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::get() const [471]
                0.00    0.00       2/6           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::~refcount_ptr() [404]
                0.00    0.00       2/2           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::operator=(boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container> const&) [455]
-----------------------------------------------
                0.00    0.00       1/2           void boost::detail::sp_pointer_construct<boost::exception_detail::clone_base const, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::shared_ptr<boost::exception_detail::clone_base const>*, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*, boost::detail::shared_count&) [543]
                0.00    0.00       1/2           void boost::detail::sp_pointer_construct<boost::exception_detail::clone_base const, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::shared_ptr<boost::exception_detail::clone_base const>*, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*, boost::detail::shared_count&) [544]
[459]    0.0    0.00    0.00       2         boost::detail::shared_count::swap(boost::detail::shared_count&) [459]
-----------------------------------------------
